Adress,Radius,Budget,Tabu List's Max Size
Status,Ending Time
None,8132.629871368408
Adress,Radius,Budget,Tabu List's Max Size
"Rua Roberto Sampaio Gonzaga, Florianópolis, Brazil",4500,80000,80
Operation,Number of Nodes,Number of Edges,Value,Time
"lane removed at (553411195, 553411212, 0)",2017,4154,300.965,65.7117509841919
"lane added at (9794012618, 1153466252, 0)",2017,4154,298.30500000000006,128.6390082836151
"lane removed at (8835175144, 6208950942, 0)",2017,4154,294.75499999999994,189.61364078521729
"lane removed at (1420498883, 5301708623, 0)",2017,4154,298.862,252.08496403694153
"lane reversed at (1559451124, 1447415916, 0)",2017,4154,307.94699999999995,312.56648302078247
"lane reversed at (1446977412, 1446977426, 0)",2017,4154,297.25500000000005,372.2871334552765
"lane removed at (1741003915, 1741003890, 0)",2017,4154,308.41999999999996,432.77405524253845
"lane added at (1762736475, 1455124332, 0)",2017,4154,290.89200000000005,493.3549716472626
"lane reversed at (2534401251, 2534401254, 0)",2017,4154,295.76900000000006,552.3928530216217
"lane added at (1738827775, 1738827779, 0)",2017,4154,294.445,615.5214712619781
"lane reversed at (1171175136, 7575578850, 0)",2017,4154,295.0500000000001,677.7795431613922
"lane removed at (1457971436, 1457971529, 0)",2017,4154,297.92999999999995,739.5930061340332
"lane reversed at (917160847, 917160851, 0)",2017,4154,303.3280000000001,802.0155534744263
"lane removed at (7541817094, 7541817097, 0)",2017,4154,304.66600000000005,862.2902534008026
"lane added at (2525159437, 2525159438, 0)",2017,4154,287.40000000000015,922.0858435630798
"lane removed at (1376112291, 1547149605, 0)",2017,4154,299.098,983.5736684799194
"lane removed at (1446977413, 1014474691, 0)",2017,4154,290.51899999999995,1044.6193480491638
"lane added at (1547095606, 1437604698, 0)",2017,4154,286.073,1105.5211899280548
"lane removed at (90200036, 1014985350, 0)",2017,4154,303.1169999999999,1165.6441905498505
"lane reversed at (1425796982, 1425797007, 0)",2017,4154,296.57899999999995,1227.5983364582062
"lane reversed at (1422946510, 2305034308, 0)",2017,4154,299.99800000000005,1287.9658172130585
"lane removed at (869713746, 865711351, 0)",2017,4154,306.575,1346.8402881622314
"lane added at (1425790455, 7575438359, 0)",2017,4154,299.637,1407.9903740882874
"lane removed at (1171175136, 7575578850, 0)",2017,4154,288.261,1469.7987287044525
"lane removed at (1559219875, 1448453963, 0)",2017,4154,304.491,1528.4211559295654
"lane removed at (1014985334, 1448354443, 0)",2017,4154,299.07000000000016,1589.4781997203827
"lane added at (1831603410, 926014476, 0)",2017,4154,300.08899999999994,1648.1129941940308
"lane removed at (7564231959, 1559132598, 0)",2017,4154,299.532,1710.074585199356
"lane removed at (876374701, 5902767415, 0)",2017,4154,306.9049999999999,1827.7374393939972
"lane removed at (1641842391, 1641842361, 0)",2017,4154,295.785,1890.3193035125732
"lane removed at (1120498201, 542538129, 0)",2017,4154,304.19200000000006,1947.4515736103058
"lane removed at (419484803, 1153375474, 0)",2017,4154,296.19900000000007,2007.6241240501404
"lane reversed at (1559132538, 865711549, 0)",2017,4154,294.16900000000004,2069.722090959549
"lane removed at (3412796202, 3412796205, 0)",2017,4154,299.237,2132.7844915390015
"lane removed at (1124830394, 1425796993, 0)",2017,4154,296.916,2192.368867635727
"lane reversed at (1120498191, 1120498309, 0)",2017,4154,290.468,2254.7236206531525
"lane reversed at (1554347985, 1554347859, 0)",2017,4154,304.575,2319.798796415329
"lane removed at (1428535911, 1428535881, 0)",2017,4154,298.267,2378.916305541992
"lane removed at (7599086250, 1153430817, 0)",2017,4154,302.576,2439.2113814353943
"lane reversed at (7580615423, 7580615420, 0)",2017,4154,302.52400000000006,2502.75461101532
"lane added at (2051152018, 2051152058, 0)",2017,4154,300.5030000000001,2563.450750350952
"lane removed at (1433190388, 1433190395, 0)",2017,4154,300.024,2624.9038417339325
"lane removed at (1171175108, 1171175105, 0)",2017,4154,291.953,2687.4747290611267
"lane removed at (1559394679, 1712251940, 0)",2017,4154,280.01300000000003,2747.2356355190277
"lane reversed at (1446977473, 7564499341, 0)",2017,4154,299.2489999999999,2807.075772047043
"lane added at (1879344302, 1879344308, 0)",2017,4154,301.6510000000001,2867.7208495140076
"lane added at (1374207919, 9760161730, 0)",2017,4154,291.244,2927.343559026718
"lane reversed at (1120498172, 1120498185, 0)",2017,4154,297.48900000000003,2991.1156895160675
"lane reversed at (1145593741, 1381970871, 0)",2017,4154,294.96100000000007,3055.205893278122
"lane removed at (1559219950, 1738827775, 0)",2017,4154,292.85799999999995,3116.754966020584
"lane reversed at (3954428514, 8637233227, 0)",2017,4154,292.322,3178.309189081192
"lane removed at (874900181, 1547149713, 0)",2017,4154,295.165,3239.4682652950287
"lane removed at (1014985436, 972596270, 0)",2017,4154,285.7799999999999,3300.755540370941
"lane reversed at (1254208345, 1422946516, 0)",2017,4154,297.58200000000005,3362.3999161720276
"lane reversed at (1447618678, 8871035949, 0)",2017,4154,294.219,3424.163571834564
"lane removed at (8666707275, 8666707274, 0)",2017,4154,300.71399999999994,3485.713306903839
"lane removed at (6570374049, 1027351991, 0)",2017,4154,298.1689999999999,3547.7190232276917
"lane removed at (1171175108, 1171175079, 0)",2017,4154,288.24299999999994,3608.7302615642548
"lane reversed at (1559394706, 1559394679, 0)",2017,4154,295.04,3671.797555923462
"lane reversed at (6551464978, 908806849, 0)",2017,4154,291.9889999999999,3733.276262998581
"lane added at (8921344557, 1454993717, 0)",2017,4154,300.182,3794.1399466991425
"lane removed at (1393845689, 1625344683, 0)",2017,4154,306.17999999999995,3855.007105588913
"lane reversed at (1457918872, 1457918830, 0)",2017,4154,293.82399999999996,3915.181441307068
"lane removed at (8666801576, 8666801575, 0)",2017,4154,294.2229999999999,3976.624444246292
"lane reversed at (865711353, 865711359, 0)",2017,4154,298.218,4036.0210523605347
"lane reversed at (1641842361, 1641842386, 0)",2017,4154,297.9630000000001,4096.807205915451
"lane added at (419484724, 553488076, 0)",2017,4154,289.92699999999996,4158.0496616363525
"lane removed at (2550349555, 1446977472, 0)",2017,4154,291.31399999999996,4218.8008942604065
"lane removed at (1171100777, 1171100787, 0)",2017,4154,296.582,4277.6713700294495
"lane removed at (7571662021, 1438403544, 0)",2017,4154,302.22700000000015,4339.719741344452
"lane added at (1171175111, 1171175079, 0)",2017,4154,290.544,4398.733803272247
"lane removed at (541838356, 541838077, 0)",2017,4154,299.843,4458.976057767868
"lane removed at (1762736487, 1762736475, 0)",2017,4154,286.57399999999996,4519.031878948212
"lane added at (1427147473, 419484841, 0)",2017,4154,297.66100000000006,4580.65182185173
"lane removed at (7561188606, 1457971628, 0)",2017,4154,279.029,4641.07247376442
"lane added at (2953129456, 1401689807, 0)",2017,4154,296.7960000000001,4701.81952381134
"lane added at (412464687, 1425790448, 0)",2017,4154,294.415,4761.926770448685
"lane removed at (4821966103, 1735673778, 0)",2017,4154,302.993,4825.570825338364
"lane added at (1376112313, 908806545, 0)",2017,4154,303.07199999999995,4888.973540067673
"lane removed at (7571747348, 4843821515, 0)",2017,4154,299.71099999999984,4950.965001344681
"lane removed at (1446977412, 1014474695, 0)",2017,4154,301.611,5011.976830482483
"lane reversed at (3816384092, 3816384093, 0)",2017,4154,289.197,5070.27309012413
"lane reversed at (442146551, 1171100807, 0)",2017,4154,289.4629999999999,5130.328557729721
"lane reversed at (1741003773, 1741003827, 0)",2017,4154,294.453,5249.580160617828
"lane added at (1029552873, 412093004, 0)",2017,4154,293.1669999999999,5374.417120456696
"lane added at (1446775096, 553471328, 0)",2017,4154,291.95799999999997,5498.137133359909
"lane reversed at (1421417642, 1425804329, 0)",2017,4154,280.53700000000003,5560.070568323135
"lane added at (1559372049, 1171100816, 0)",2017,4154,304.319,5622.658838033676
"lane reversed at (1433190384, 865711288, 0)",2017,4154,285.29499999999996,5684.943648576736
"lane removed at (1559394723, 1559394731, 0)",2017,4154,304.6670000000001,5745.947521448135
"lane added at (2051151899, 2051151955, 0)",2017,4154,303.67999999999995,5806.564889669418
"lane reversed at (1447428221, 1559219971, 0)",2017,4154,304.42100000000005,5869.044696092606
"lane removed at (1741003967, 1741003970, 0)",2017,4154,307.4349999999999,5930.849030256271
"lane reversed at (1762758327, 1762758323, 0)",2017,4154,305.93999999999994,5992.554641246796
"lane added at (7148703842, 7148703838, 0)",2017,4154,298.56200000000007,6053.180634737015
"lane reversed at (6198425179, 1547095646, 0)",2017,4154,304.137,6112.7349598407745
"lane removed at (972596294, 972596315, 0)",2017,4154,302.16099999999994,6177.053525686264
"lane reversed at (1124830348, 1124830389, 0)",2017,4154,293.34299999999996,6240.874352931976
"lane added at (1424636504, 1475117422, 0)",2017,4154,293.57700000000006,6304.11782169342
"lane removed at (1741003970, 1596116381, 0)",2017,4154,243.52200000000002,6365.550552606583
"lane removed at (869444344, 1641842370, 0)",2017,4154,300.9519999999999,6490.431812047958
"lane reversed at (1762736475, 7579093610, 0)",2017,4154,295.9059999999998,6552.485071897507
"lane reversed at (5816300380, 5816300378, 1)",2017,4154,294.0490000000001,6614.42066860199
"lane removed at (1153474402, 8666707276, 0)",2017,4154,300.445,6672.918669462204
"lane reversed at (1762758324, 1683182841, 0)",2017,4154,297.1439999999999,6734.772831201553
"lane added at (1014474691, 1446977413, 0)",2017,4154,287.73800000000006,6795.532301664352
"lane added at (7541817102, 7541817097, 0)",2017,4154,294.3109999999999,6857.516749382019
"lane reversed at (1528034260, 1528034254, 0)",2017,4154,295.26300000000003,6919.580591201782
"lane added at (1376112380, 2947584172, 0)",2017,4154,295.966,6980.903812885284
"lane removed at (1448453897, 1448453963, 0)",2017,4154,301.26599999999996,7041.969801425934
"lane removed at (412437802, 90200239, 0)",2017,4154,309.1470000000001,7105.344593048096
"lane added at (972596305, 972596306, 0)",2017,4154,298.12600000000003,7168.479818105698
"lane reversed at (2006536503, 442141791, 0)",2017,4154,299.98499999999996,7229.98989033699
"lane removed at (553487998, 553470407, 0)",2017,4154,299.25300000000004,7290.518265247345
"lane reversed at (1124830408, 1124830421, 0)",2017,4154,290.832,7354.880358695984
"lane removed at (1554348192, 1554347777, 0)",2017,4154,283.14899999999994,7417.2394161224365
"lane removed at (442646109, 553324480, 0)",2017,4154,300.74600000000004,7481.635627031326
"lane reversed at (1120498230, 1120498277, 0)",2017,4154,308.3540000000001,7543.59521484375
"lane reversed at (1171100816, 3574832141, 0)",2017,4154,291.849,7605.030974626541
"lane reversed at (865711642, 865711653, 0)",2017,4154,292.08900000000006,7667.187865972519
"lane reversed at (3816384093, 4398992961, 0)",2017,4154,295.5010000000001,7730.881355524063
"lane reversed at (553324325, 553324327, 0)",2017,4154,305.336,7792.352573871613
"lane added at (1762736504, 1762736486, 0)",2017,4154,294.5920000000001,7855.396114110947
"lane added at (1029552873, 1357925263, 0)",2017,4154,302.9130000000001,7918.566325426102
"lane added at (1559394776, 419484716, 0)",2017,4154,301.01999999999987,7980.724911928177
"lane reversed at (7541648395, 1153375456, 0)",2017,4154,293.64599999999996,8044.472200632095
"lane reversed at (1738827779, 1738827780, 0)",2017,4154,282.2979999999999,8108.873249053955
"lane added at (4062260496, 1448393833, 0)",2017,4154,296.85999999999996,8170.86031126976
"lane reversed at (865711282, 865711284, 0)",2017,4154,289.63699999999994,8232.872884988785
"lane added at (553411814, 553411825, 0)",2017,4154,304.67199999999997,8292.791687726974
"lane added at (1438403548, 1438403582, 0)",2017,4154,287.395,8356.60743355751
Status,Ending Time
None,8357.535581827164
Adress,Radius,Budget,Tabu List's Max Size
"Rua Roberto Sampaio Gonzaga, Florianópolis, Brazil",4500,130000,20
Operation,Number of Nodes,Number of Edges,Value,Time
"lane removed at (2954473489, 1457971517, 0)",2017,4154,292.1570000000002,64.71641564369202
"lane reversed at (1547149625, 1547149601, 0)",2017,4154,296.866,127.58812141418457
"lane removed at (7590823499, 2292506757, 0)",2017,4154,297.5939999999998,189.40145754814148
"lane added at (2292502753, 2292521585, 0)",2017,4154,302.5880000000001,250.47331500053406
"lane added at (1741003877, 2671190009, 0)",2017,4154,285.834,313.7862801551819
"lane removed at (1625344683, 1625344668, 0)",2017,4154,303.53,373.9285798072815
"lane removed at (1428539451, 1428539439, 0)",2017,4154,292.77299999999997,436.7586739063263
"lane reversed at (542607597, 876375228, 0)",2017,4154,290.872,496.09350180625916
"lane added at (542607588, 542607597, 0)",2017,4154,310.9939999999999,556.4888634681702
"lane added at (1201355453, 7539302015, 0)",2017,4154,281.1689999999999,615.5158751010895
"lane added at (1559219907, 1448393899, 0)",2017,4154,290.96500000000003,677.5674297809601
"lane added at (1448024655, 1445841189, 0)",2017,4154,299.03099999999984,739.189563035965
Adress,Radius,Budget,Tabu List's Max Size
"Rua Roberto Sampaio Gonzaga, Florianópolis, Brazil",4500,30000,20
Operation,Number of Nodes,Number of Edges,Value,Time
"lane added at (1559451122, 1447398396, 0)",2017,4154,306.5799999999999,799.6870243549347
"lane removed at (412440744, 412439090, 0)",2017,4154,283.18000000000006,69.76879549026489
"lane added at (553471384, 1559219957, 0)",2017,4154,295.51000000000005,868.4164445400238
"lane reversed at (972596349, 1171100781, 0)",2017,4154,302.21499999999986,132.6374614238739
"lane removed at (1992587306, 542607588, 0)",2017,4154,295.858,195.6813154220581
"lane added at (447351081, 412454612, 0)",2017,4154,294.3689999999999,998.6562249660492
"lane reversed at (2407054834, 865711367, 0)",2017,4154,293.52,262.4364914894104
"lane reversed at (1554348192, 1554348533, 0)",2017,4154,294.78899999999993,1064.2234027385712
"lane reversed at (1422633036, 1422633052, 0)",2017,4154,290.8599999999999,329.4829297065735
"lane removed at (1460125798, 1460125813, 0)",2017,4154,299.61100000000005,1132.0437049865723
"lane added at (1453341841, 1453341845, 0)",2017,4154,298.55699999999996,395.6628918647766
"lane added at (3183018748, 419485034, 0)",2017,4154,285.77500000000015,1193.9129796028137
"lane reversed at (1454608435, 874900196, 0)",2017,4154,288.654,1258.6027810573578
"lane reversed at (1455124301, 1455124554, 0)",2017,4154,287.36599999999993,462.24724197387695
"lane reversed at (1547095612, 6198425179, 0)",2017,4154,298.71200000000005,524.2506194114685
"lane added at (1455124338, 1547149722, 0)",2017,4154,296.467,1323.6026062965393
"lane removed at (1445841210, 1448024646, 0)",2017,4154,298.191,588.2946884632111
"lane added at (8835175144, 6208950942, 0)",2017,4154,290.669,1387.823660850525
"lane removed at (7535501310, 2641782254, 0)",2017,4154,295.85900000000004,1451.1817169189453
"lane reversed at (874900181, 1547149627, 0)",2017,4154,300.2150000000001,655.3253493309021
"lane reversed at (1433190395, 1422946493, 0)",2017,4154,288.909,717.0245389938354
"lane removed at (7571408526, 1457918666, 0)",2017,4154,297.461,1514.5230476856232
"lane reversed at (1559451122, 1447398396, 0)",2017,4154,285.3930000000001,780.6058366298676
"lane added at (1539425376, 1422946501, 0)",2017,4154,308.26399999999995,1582.322109222412
"lane reversed at (553324115, 553324128, 0)",2017,4154,287.26900000000006,845.417537689209
